month,month_name,origin_state_abbr,operating_airline,primary_delay_cause,flights,delayed_flights,sum_arrival_delay_min,sum_total_delay_min,delay_rate,avg_arrival_delay_min,avg_total_delay_min
1,January,LA,NK,Late Aircraft,26.0,26.0,1951.0,1951.0,1.0,75.03846153846153,75.03846153846153
1,January,LA,NK,NAS,47.0,45.0,2546.0,2546.0,0.9574468085106383,54.170212765957444,54.170212765957444
1,January,LA,NK,No Delay,255.0,0.0,345.0,0.0,0.0,1.3529411764705883,0.0
1,January,LA,NK,Weather,2.0,2.0,152.0,152.0,1.0,76.0,76.0
1,January,LA,OH,Carrier,20.0,20.0,1592.0,1592.0,1.0,79.6,79.6
1,January,LA,OH,Late Aircraft,60.0,59.0,7496.0,7496.0,0.9833333333333333,124.93333333333334,124.93333333333334
1,January,LA,OH,NAS,27.0,27.0,1171.0,1171.0,1.0,43.370370370370374,43.370370370370374
1,January,LA,OH,No Delay,394.0,0.0,541.0,0.0,0.0,1.3730964467005076,0.0
1,January,LA,OH,Weather,18.0,17.0,2638.0,2638.0,0.9444444444444444,146.55555555555554,146.55555555555554
1,January,LA,OO,Carrier,45.0,44.0,5312.0,5312.0,0.9777777777777777,118.04444444444445,118.04444444444445
1,January,LA,OO,Late Aircraft,17.0,17.0,1311.0,1311.0,1.0,77.11764705882354,77.11764705882354
1,January,LA,OO,NAS,16.0,16.0,2281.0,2281.0,1.0,142.5625,142.5625
1,January,LA,OO,No Delay,286.0,0.0,411.0,0.0,0.0,1.437062937062937,0.0
1,January,LA,OO,Weather,18.0,16.0,4514.0,4514.0,0.8888888888888888,250.77777777777777,250.77777777777777
1,January,LA,UA,Carrier,27.0,25.0,2909.0,2909.0,0.9259259259259259,107.74074074074075,107.74074074074075
1,January,LA,UA,Late Aircraft,31.0,31.0,3344.0,3344.0,1.0,107.87096774193549,107.87096774193549
1,January,LA,UA,NAS,25.0,25.0,1467.0,1467.0,1.0,58.68,58.68
1,January,LA,UA,No Delay,411.0,0.0,393.0,0.0,0.0,0.9562043795620438,0.0
1,January,LA,UA,Weather,1.0,1.0,185.0,185.0,1.0,185.0,185.0
1,January,LA,WN,Carrier,94.0,88.0,5114.0,5114.0,0.9361702127659575,54.40425531914894,54.40425531914894
1,January,LA,WN,Late Aircraft,266.0,260.0,15358.0,15358.0,0.9774436090225563,57.73684210526316,57.73684210526316
1,January,LA,WN,NAS,92.0,90.0,4767.0,4767.0,0.9782608695652174,51.81521739130435,51.81521739130435
1,January,LA,WN,No Delay,1154.0,0.0,1794.0,0.0,0.0,1.5545927209705372,0.0
1,January,LA,WN,Weather,6.0,6.0,618.0,618.0,1.0,103.0,103.0
1,January,LA,YX,Carrier,1.0,1.0,215.0,215.0,1.0,215.0,215.0
1,January,LA,YX,Late Aircraft,10.0,10.0,1032.0,1032.0,1.0,103.2,103.2
1,January,LA,YX,NAS,1.0,1.0,20.0,20.0,1.0,20.0,20.0
1,January,LA,YX,No Delay,36.0,0.0,70.0,0.0,0.0,1.9444444444444444,0.0
1,January,LA,YX,Weather,2.0,2.0,136.0,136.0,1.0,68.0,68.0
1,January,MA,9E,NAS,3.0,3.0,139.0,139.0,1.0,46.333333333333336,46.333333333333336
1,January,MA,9E,No Delay,27.0,0.0,0.0,0.0,0.0,0.0,0.0
1,January,MA,AA,Carrier,76.0,75.0,13053.0,13053.0,0.9868421052631579,171.75,171.75
1,January,MA,AA,Late Aircraft,97.0,97.0,9387.0,9387.0,1.0,96.77319587628865,96.77319587628865
1,January,MA,AA,NAS,87.0,81.0,3700.0,3700.0,0.9310344827586207,42.52873563218391,42.52873563218391
1,January,MA,AA,No Delay,983.0,0.0,1100.0,0.0,0.0,1.1190233977619533,0.0
1,January,MA,AA,Weather,5.0,5.0,2684.0,2684.0,1.0,536.8,536.8
1,January,MA,AS,Carrier,3.0,3.0,223.0,223.0,1.0,74.33333333333333,74.33333333333333
1,January,MA,AS,Late Aircraft,10.0,9.0,943.0,943.0,0.9,94.3,94.3
1,January,MA,AS,NAS,5.0,5.0,244.0,244.0,1.0,48.8,48.8
1,January,MA,AS,No Delay,117.0,0.0,94.0,0.0,0.0,0.8034188034188035,0.0
1,January,MA,AS,Weather,2.0,1.0,97.0,97.0,0.5,48.5,48.5
1,January,MA,B6,Carrier,391.0,377.0,30294.0,30294.0,0.9641943734015346,77.47826086956522,77.47826086956522
1,January,MA,B6,Late Aircraft,209.0,207.0,22594.0,22594.0,0.9904306220095693,108.10526315789474,108.10526315789474
1,January,MA,B6,NAS,379.0,355.0,19630.0,19630.0,0.9366754617414248,51.794195250659634,51.794195250659634
1,January,MA,B6,No Delay,2145.0,0.0,2740.0,0.0,0.0,1.2773892773892774,0.0
1,January,MA,B6,Security,3.0,2.0,129.0,129.0,0.6666666666666666,43.0,43.0
1,January,MA,B6,Weather,32.0,31.0,5225.0,5225.0,0.96875,163.28125,163.28125
1,January,MA,DL,Carrier,112.0,107.0,10724.0,10724.0,0.9553571428571429,95.75,95.75
1,January,MA,DL,Late Aircraft,101.0,99.0,9879.0,9879.0,0.9801980198019802,97.81188118811882,97.81188118811882
1,January,MA,DL,NAS,150.0,146.0,6336.0,6336.0,0.9733333333333334,42.24,42.24
1,January,MA,DL,No Delay,1375.0,0.0,1357.0,0.0,0.0,0.986909090909091,0.0
1,January,MA,DL,Security,1.0,1.0,148.0,148.0,1.0,148.0,148.0
1,January,MA,DL,Weather,62.0,62.0,6286.0,6286.0,1.0,101.38709677419355,101.38709677419355
1,January,MA,F9,Late Aircraft,1.0,1.0,57.0,57.0,1.0,57.0,57.0
1,January,MA,F9,NAS,2.0,2.0,84.0,84.0,1.0,42.0,42.0
1,January,MA,F9,No Delay,25.0,0.0,15.0,0.0,0.0,0.6,0.0
1,January,MA,G4,Carrier,2.0,2.0,670.0,670.0,1.0,335.0,335.0
1,January,MA,G4,Late Aircraft,2.0,2.0,85.0,85.0,1.0,42.5,42.5
1,January,MA,G4,NAS,2.0,2.0,73.0,73.0,1.0,36.5,36.5
1,January,MA,G4,No Delay,12.0,0.0,2.0,0.0,0.0,0.16666666666666666,0.0
1,January,MA,HA,Carrier,7.0,7.0,1668.0,1668.0,1.0,238.28571428571428,238.28571428571428
1,January,MA,HA,Late Aircraft,2.0,2.0,187.0,187.0,1.0,93.5,93.5
1,January,MA,HA,No Delay,7.0,0.0,18.0,0.0,0.0,2.5714285714285716,0.0
1,January,MA,HA,Weather,2.0,2.0,191.0,191.0,1.0,95.5,95.5
1,January,MA,MQ,Carrier,4.0,4.0,260.0,260.0,1.0,65.0,65.0
1,January,MA,MQ,Late Aircraft,16.0,16.0,1247.0,1247.0,1.0,77.9375,77.9375
1,January,MA,MQ,NAS,5.0,5.0,235.0,235.0,1.0,47.0,47.0
1,January,MA,MQ,No Delay,99.0,0.0,97.0,0.0,0.0,0.9797979797979798,0.0
1,January,MA,MQ,Weather,1.0,1.0,175.0,175.0,1.0,175.0,175.0
1,January,MA,NK,Carrier,20.0,20.0,2307.0,2307.0,1.0,115.35,115.35
1,January,MA,NK,Late Aircraft,25.0,25.0,2691.0,2691.0,1.0,107.64,107.64
1,January,MA,NK,NAS,82.0,82.0,4215.0,4215.0,1.0,51.40243902439025,51.40243902439025
1,January,MA,NK,No Delay,287.0,0.0,394.0,0.0,0.0,1.372822299651568,0.0
1,January,MA,NK,Security,1.0,1.0,24.0,24.0,1.0,24.0,24.0
1,January,MA,NK,Weather,3.0,3.0,908.0,908.0,1.0,302.6666666666667,302.6666666666667
1,January,MA,UA,Carrier,26.0,25.0,1475.0,1475.0,0.9615384615384616,56.73076923076923,56.73076923076923
1,January,MA,UA,Late Aircraft,49.0,49.0,5456.0,5456.0,1.0,111.34693877551021,111.34693877551021
1,January,MA,UA,NAS,58.0,55.0,2204.0,2204.0,0.9482758620689655,38.0,38.0
1,January,MA,UA,No Delay,724.0,0.0,571.0,0.0,0.0,0.7886740331491713,0.0
1,January,MA,UA,Weather,3.0,3.0,286.0,286.0,1.0,95.33333333333333,95.33333333333333
1,January,MA,WN,Carrier,13.0,12.0,559.0,559.0,0.9230769230769231,43.0,43.0
1,January,MA,WN,Late Aircraft,52.0,50.0,3468.0,3468.0,0.9615384615384616,66.6923076923077,66.6923076923077
1,January,MA,WN,NAS,14.0,12.0,432.0,432.0,0.8571428571428571,30.857142857142858,30.857142857142858
1,January,MA,WN,No Delay,367.0,0.0,430.0,0.0,0.0,1.1716621253405994,0.0
1,January,MA,WN,Security,1.0,1.0,44.0,44.0,1.0,44.0,44.0
1,January,MA,YX,Carrier,107.0,103.0,8105.0,8105.0,0.9626168224299065,75.74766355140187,75.74766355140187
1,January,MA,YX,Late Aircraft,104.0,103.0,9204.0,9204.0,0.9903846153846154,88.5,88.5
1,January,MA,YX,NAS,106.0,101.0,4731.0,4731.0,0.9528301886792453,44.632075471698116,44.632075471698116
1,January,MA,YX,No Delay,1583.0,0.0,1480.0,0.0,0.0,0.9349336702463676,0.0
1,January,MA,YX,Weather,46.0,45.0,5847.0,5847.0,0.9782608695652174,127.1086956521739,127.1086956521739
1,January,MD,9E,Carrier,7.0,7.0,1664.0,1664.0,1.0,237.71428571428572,237.71428571428572
1,January,MD,9E,Late Aircraft,2.0,2.0,269.0,269.0,1.0,134.5,134.5
1,January,MD,9E,NAS,2.0,2.0,238.0,238.0,1.0,119.0,119.0
1,January,MD,9E,No Delay,23.0,0.0,9.0,0.0,0.0,0.391304347826087,0.0
1,January,MD,AA,Carrier,15.0,14.0,3813.0,3813.0,0.9333333333333333,254.2,254.2
1,January,MD,AA,Late Aircraft,26.0,26.0,2385.0,2385.0,1.0,91.73076923076923,91.73076923076923
1,January,MD,AA,NAS,30.0,25.0,1301.0,1301.0,0.8333333333333334,43.36666666666667,43.36666666666667
1,January,MD,AA,No Delay,192.0,0.0,274.0,0.0,0.0,1.4270833333333333,0.0
1,January,MD,AA,Weather,1.0,1.0,230.0,230.0,1.0,230.0,230.0
1,January,MD,AS,Late Aircraft,5.0,5.0,390.0,390.0,1.0,78.0,78.0
1,January,MD,AS,NAS,1.0,1.0,24.0,24.0,1.0,24.0,24.0
1,January,MD,AS,No Delay,18.0,0.0,9.0,0.0,0.0,0.5,0.0
1,January,MD,B6,Carrier,1.0,1.0,56.0,56.0,1.0,56.0,56.0
1,January,MD,B6,Late Aircraft,12.0,12.0,1025.0,1025.0,1.0,85.41666666666667,85.41666666666667
1,January,MD,B6,NAS,2.0,2.0,239.0,239.0,1.0,119.5,119.5
1,January,MD,B6,No Delay,40.0,0.0,17.0,0.0,0.0,0.425,0.0
1,January,MD,DL,Carrier,19.0,18.0,2958.0,2958.0,0.9473684210526315,155.68421052631578,155.68421052631578
1,January,MD,DL,Late Aircraft,30.0,29.0,2755.0,2755.0,0.9666666666666667,91.83333333333333,91.83333333333333
1,January,MD,DL,NAS,33.0,30.0,1425.0,1425.0,0.9090909090909091,43.18181818181818,43.18181818181818
1,January,MD,DL,No Delay,308.0,0.0,359.0,0.0,0.0,1.1655844155844155,0.0
1,January,MD,DL,Weather,1.0,1.0,56.0,56.0,1.0,56.0,56.0
1,January,MD,F9,Carrier,7.0,7.0,914.0,914.0,1.0,130.57142857142858,130.57142857142858
1,January,MD,F9,Late Aircraft,29.0,29.0,3421.0,3421.0,1.0,117.96551724137932,117.96551724137932
1,January,MD,F9,NAS,19.0,18.0,939.0,939.0,0.9473684210526315,49.421052631578945,49.421052631578945
1,January,MD,F9,No Delay,147.0,0.0,198.0,0.0,0.0,1.346938775510204,0.0
1,January,MD,F9,Weather,2.0,2.0,299.0,299.0,1.0,149.5,149.5
1,January,MD,G4,Carrier,3.0,3.0,179.0,179.0,1.0,59.666666666666664,59.666666666666664
1,January,MD,G4,NAS,2.0,2.0,77.0,77.0,1.0,38.5,38.5
1,January,MD,G4,No Delay,22.0,0.0,34.0,0.0,0.0,1.5454545454545454,0.0
1,January,MD,MQ,Carrier,2.0,2.0,207.0,207.0,1.0,103.5,103.5
1,January,MD,MQ,Late Aircraft,9.0,9.0,377.0,377.0,1.0,41.888888888888886,41.888888888888886
1,January,MD,MQ,NAS,8.0,8.0,271.0,271.0,1.0,33.875,33.875
1,January,MD,MQ,No Delay,40.0,0.0,89.0,0.0,0.0,2.225,0.0
1,January,MD,NK,Carrier,15.0,15.0,1373.0,1373.0,1.0,91.53333333333333,91.53333333333333
1,January,MD,NK,Late Aircraft,36.0,36.0,2545.0,2545.0,1.0,70.69444444444444,70.69444444444444
1,January,MD,NK,NAS,66.0,66.0,2943.0,2943.0,1.0,44.59090909090909,44.59090909090909
1,January,MD,NK,No Delay,304.0,0.0,332.0,0.0,0.0,1.0921052631578947,0.0
1,January,MD,NK,Security,1.0,1.0,36.0,36.0,1.0,36.0,36.0
1,January,MD,NK,Weather,3.0,3.0,262.0,262.0,1.0,87.33333333333333,87.33333333333333
1,January,MD,UA,Carrier,6.0,5.0,176.0,176.0,0.8333333333333334,29.333333333333332,29.333333333333332
1,January,MD,UA,Late Aircraft,4.0,4.0,946.0,946.0,1.0,236.5,236.5
1,January,MD,UA,NAS,17.0,17.0,615.0,615.0,1.0,36.1764705882353,36.1764705882353
1,January,MD,UA,No Delay,220.0,0.0,183.0,0.0,0.0,0.8318181818181818,0.0
1,January,MD,WN,Carrier,719.0,693.0,32904.0,32904.0,0.9638386648122392,45.76356050069541,45.76356050069541
1,January,MD,WN,Late Aircraft,634.0,626.0,40051.0,40051.0,0.9873817034700315,63.17192429022082,63.17192429022082
1,January,MD,WN,NAS,319.0,306.0,13468.0,13468.0,0.9592476489028213,42.21943573667711,42.21943573667711
1,January,MD,WN,No Delay,4060.0,0.0,7954.0,0.0,0.0,1.959113300492611,0.0
1,January,MD,WN,Security,4.0,4.0,146.0,146.0,1.0,36.5,36.5
1,January,MD,WN,Weather,30.0,30.0,3106.0,3106.0,1.0,103.53333333333333,103.53333333333333
1,January,MD,YX,Carrier,2.0,2.0,130.0,130.0,1.0,65.0,65.0
1,January,MD,YX,Late Aircraft,2.0,2.0,175.0,175.0,1.0,87.5,87.5
1,January,MD,YX,NAS,9.0,9.0,646.0,646.0,1.0,71.77777777777777,71.77777777777777
1,January,MD,YX,No Delay,59.0,0.0,36.0,0.0,0.0,0.6101694915254238,0.0
1,January,ME,9E,Carrier,10.0,8.0,813.0,813.0,0.8,81.3,81.3
1,January,ME,9E,Late Aircraft,14.0,14.0,1347.0,1347.0,1.0,96.21428571428571,96.21428571428571
1,January,ME,9E,NAS,17.0,17.0,1144.0,1144.0,1.0,67.29411764705883,67.29411764705883
1,January,ME,9E,No Delay,202.0,0.0,170.0,0.0,0.0,0.8415841584158416,0.0
1,January,ME,9E,Weather,5.0,5.0,851.0,851.0,1.0,170.2,170.2
1,January,ME,AA,Carrier,8.0,8.0,6453.0,6453.0,1.0,806.625,806.625
1,January,ME,AA,Late Aircraft,5.0,5.0,411.0,411.0,1.0,82.2,82.2
1,January,ME,AA,NAS,2.0,2.0,39.0,39.0,1.0,19.5,19.5
1,January,ME,AA,No Delay,44.0,0.0,30.0,0.0,0.0,0.6818181818181818,0.0
1,January,ME,DL,Carrier,3.0,2.0,506.0,506.0,0.6666666666666666,168.66666666666666,168.66666666666666
1,January,ME,DL,No Delay,27.0,0.0,29.0,0.0,0.0,1.0740740740740742,0.0
1,January,ME,DL,Weather,1.0,1.0,44.0,44.0,1.0,44.0,44.0
1,January,ME,F9,Late Aircraft,5.0,5.0,309.0,309.0,1.0,61.8,61.8
1,January,ME,F9,NAS,2.0,2.0,66.0,66.0,1.0,33.0,33.0
1,January,ME,F9,No Delay,24.0,0.0,8.0,0.0,0.0,0.3333333333333333,0.0
1,January,ME,G4,Carrier,1.0,1.0,17.0,17.0,1.0,17.0,17.0
1,January,ME,G4,Late Aircraft,2.0,2.0,180.0,180.0,1.0,90.0,90.0
1,January,ME,G4,NAS,2.0,1.0,34.0,34.0,0.5,17.0,17.0
1,January,ME,G4,No Delay,28.0,0.0,20.0,0.0,0.0,0.7142857142857143,0.0
1,January,ME,OH,Carrier,9.0,9.0,589.0,589.0,1.0,65.44444444444444,65.44444444444444
1,January,ME,OH,Late Aircraft,23.0,23.0,2134.0,2134.0,1.0,92.78260869565217,92.78260869565217
1,January,ME,OH,NAS,12.0,11.0,936.0,936.0,0.9166666666666666,78.0,78.0
1,January,ME,OH,No Delay,156.0,0.0,152.0,0.0,0.0,0.9743589743589743,0.0
1,January,ME,OH,Weather,2.0,2.0,95.0,95.0,1.0,47.5,47.5
1,January,ME,OO,NAS,1.0,1.0,16.0,16.0,1.0,16.0,16.0
1,January,ME,OO,No Delay,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1,January,ME,UA,NAS,1.0,1.0,81.0,81.0,1.0,81.0,81.0
1,January,ME,UA,No Delay,33.0,0.0,20.0,0.0,0.0,0.6060606060606061,0.0
1,January,ME,WN,Carrier,2.0,2.0,289.0,289.0,1.0,144.5,144.5
1,January,ME,WN,Late Aircraft,12.0,11.0,846.0,846.0,0.9166666666666666,70.5,70.5
1,January,ME,WN,NAS,5.0,5.0,128.0,128.0,1.0,25.6,25.6
1,January,ME,WN,No Delay,72.0,0.0,74.0,0.0,0.0,1.0277777777777777,0.0
1,January,ME,YX,Carrier,1.0,1.0,54.0,54.0,1.0,54.0,54.0
1,January,ME,YX,Late Aircraft,4.0,3.0,277.0,277.0,0.75,69.25,69.25
1,January,ME,YX,NAS,5.0,5.0,173.0,173.0,1.0,34.6,34.6
1,January,ME,YX,No Delay,94.0,0.0,72.0,0.0,0.0,0.7659574468085106,0.0
1,January,ME,YX,Weather,1.0,1.0,46.0,46.0,1.0,46.0,46.0
1,January,MI,9E,Carrier,76.0,76.0,8407.0,8407.0,1.0,110.61842105263158,110.61842105263158
1,January,MI,9E,Late Aircraft,102.0,99.0,7304.0,7304.0,0.9705882352941176,71.6078431372549,71.6078431372549
1,January,MI,9E,NAS,145.0,139.0,6147.0,6147.0,0.9586206896551724,42.39310344827586,42.39310344827586
1,January,MI,9E,No Delay,1011.0,0.0,1349.0,0.0,0.0,1.334322453016815,0.0
1,January,MI,9E,Weather,36.0,35.0,4421.0,4421.0,0.9722222222222222,122.80555555555556,122.80555555555556
1,January,MI,AA,Carrier,28.0,27.0,5033.0,5033.0,0.9642857142857143,179.75,179.75
1,January,MI,AA,Late Aircraft,61.0,59.0,6352.0,6352.0,0.9672131147540983,104.1311475409836,104.1311475409836
1,January,MI,AA,NAS,71.0,67.0,2819.0,2819.0,0.9436619718309859,39.70422535211268,39.70422535211268
1,January,MI,AA,No Delay,351.0,0.0,670.0,0.0,0.0,1.9088319088319088,0.0
1,January,MI,AA,Weather,12.0,12.0,2934.0,2934.0,1.0,244.5,244.5
1,January,MI,AS,Carrier,1.0,1.0,115.0,115.0,1.0,115.0,115.0
1,January,MI,AS,Late Aircraft,3.0,3.0,187.0,187.0,1.0,62.333333333333336,62.333333333333336
1,January,MI,AS,NAS,3.0,3.0,76.0,76.0,1.0,25.333333333333332,25.333333333333332
1,January,MI,AS,No Delay,15.0,0.0,23.0,0.0,0.0,1.5333333333333334,0.0
1,January,MI,AS,Weather,2.0,2.0,374.0,374.0,1.0,187.0,187.0
1,January,MI,B6,Carrier,6.0,5.0,235.0,235.0,0.8333333333333334,39.166666666666664,39.166666666666664
1,January,MI,B6,Late Aircraft,13.0,13.0,1235.0,1235.0,1.0,95.0,95.0
1,January,MI,B6,NAS,11.0,11.0,675.0,675.0,1.0,61.36363636363637,61.36363636363637
1,January,MI,B6,No Delay,62.0,0.0,59.0,0.0,0.0,0.9516129032258065,0.0
1,January,MI,B6,Weather,2.0,2.0,463.0,463.0,1.0,231.5,231.5
1,January,MI,DL,Carrier,474.0,465.0,43053.0,43053.0,0.9810126582278481,90.82911392405063,90.82911392405063
1,January,MI,DL,Late Aircraft,210.0,208.0,19471.0,19471.0,0.9904761904761905,92.71904761904761,92.71904761904761
1,January,MI,DL,NAS,439.0,416.0,17833.0,17833.0,0.9476082004555809,40.62186788154897,40.62186788154897
1,January,MI,DL,No Delay,3341.0,0.0,4684.0,0.0,0.0,1.4019754564501645,0.0
1,January,MI,DL,Security,1.0,1.0,30.0,30.0,1.0,30.0,30.0
1,January,MI,DL,Weather,216.0,214.0,32971.0,32971.0,0.9907407407407407,152.6435185185185,152.6435185185185
1,January,MI,F9,Carrier,5.0,5.0,669.0,669.0,1.0,133.8,133.8
1,January,MI,F9,Late Aircraft,35.0,35.0,5906.0,5906.0,1.0,168.74285714285713,168.74285714285713
1,January,MI,F9,NAS,32.0,29.0,1542.0,1542.0,0.90625,48.1875,48.1875
1,January,MI,F9,No Delay,202.0,0.0,223.0,0.0,0.0,1.103960396039604,0.0
1,January,MI,F9,Weather,5.0,5.0,1708.0,1708.0,1.0,341.6,341.6
1,January,MI,G4,Carrier,25.0,23.0,3524.0,3524.0,0.92,140.96,140.96
1,January,MI,G4,Late Aircraft,19.0,18.0,1493.0,1493.0,0.9473684210526315,78.57894736842105,78.57894736842105
1,January,MI,G4,NAS,50.0,49.0,2345.0,2345.0,0.98,46.9,46.9
1,January,MI,G4,No Delay,207.0,0.0,225.0,0.0,0.0,1.0869565217391304,0.0
1,January,MI,G4,Weather,11.0,11.0,764.0,764.0,1.0,69.45454545454545,69.45454545454545
1,January,MI,MQ,Carrier,8.0,8.0,752.0,752.0,1.0,94.0,94.0
1,January,MI,MQ,Late Aircraft,17.0,17.0,1176.0,1176.0,1.0,69.17647058823529,69.17647058823529
1,January,MI,MQ,NAS,19.0,19.0,820.0,820.0,1.0,43.1578947368421,43.1578947368421
1,January,MI,MQ,No Delay,83.0,0.0,103.0,0.0,0.0,1.2409638554216869,0.0
1,January,MI,MQ,Weather,4.0,4.0,671.0,671.0,1.0,167.75,167.75
1,January,MI,NK,Carrier,33.0,32.0,2238.0,2238.0,0.9696969696969697,67.81818181818181,67.81818181818181
1,January,MI,NK,Late Aircraft,39.0,38.0,2698.0,2698.0,0.9743589743589743,69.17948717948718,69.17948717948718
1,January,MI,NK,NAS,133.0,132.0,6074.0,6074.0,0.9924812030075187,45.669172932330824,45.669172932330824
1,January,MI,NK,No Delay,540.0,0.0,725.0,0.0,0.0,1.3425925925925926,0.0
1,January,MI,NK,Weather,12.0,12.0,1092.0,1092.0,1.0,91.0,91.0
1,January,MI,OH,Carrier,7.0,7.0,1423.0,1423.0,1.0,203.28571428571428,203.28571428571428
1,January,MI,OH,Late Aircraft,24.0,24.0,2783.0,2783.0,1.0,115.95833333333333,115.95833333333333
1,January,MI,OH,NAS,15.0,14.0,930.0,930.0,0.9333333333333333,62.0,62.0
1,January,MI,OH,No Delay,131.0,0.0,181.0,0.0,0.0,1.381679389312977,0.0
1,January,MI,OH,Weather,5.0,5.0,816.0,816.0,1.0,163.2,163.2
1,January,MI,OO,Carrier,516.0,507.0,65542.0,65542.0,0.9825581395348837,127.01937984496124,127.01937984496124
1,January,MI,OO,Late Aircraft,68.0,68.0,7728.0,7728.0,1.0,113.6470588235294,113.6470588235294
1,January,MI,OO,NAS,109.0,103.0,7383.0,7383.0,0.944954128440367,67.73394495412845,67.73394495412845
1,January,MI,OO,No Delay,1571.0,0.0,1893.0,0.0,0.0,1.2049649904519415,0.0
1,January,MI,OO,Security,1.0,1.0,17.0,17.0,1.0,17.0,17.0
1,January,MI,OO,Weather,195.0,194.0,27224.0,27224.0,0.9948717948717949,139.6102564102564,139.6102564102564
1,January,MI,UA,Carrier,20.0,18.0,2686.0,2686.0,0.9,134.3,134.3
1,January,MI,UA,Late Aircraft,9.0,9.0,2837.0,2837.0,1.0,315.22222222222223,315.22222222222223
1,January,MI,UA,NAS,46.0,45.0,2160.0,2160.0,0.9782608695652174,46.95652173913044,46.95652173913044
1,January,MI,UA,No Delay,222.0,0.0,328.0,0.0,0.0,1.4774774774774775,0.0
1,January,MI,UA,Weather,8.0,8.0,2177.0,2177.0,1.0,272.125,272.125
1,January,MI,WN,Carrier,28.0,28.0,1818.0,1818.0,1.0,64.92857142857143,64.92857142857143
1,January,MI,WN,Late Aircraft,64.0,62.0,3632.0,3632.0,0.96875,56.75,56.75
1,January,MI,WN,NAS,47.0,47.0,1945.0,1945.0,1.0,41.38297872340426,41.38297872340426
1,January,MI,WN,No Delay,342.0,0.0,527.0,0.0,0.0,1.54093567251462,0.0
1,January,MI,WN,Weather,2.0,2.0,259.0,259.0,1.0,129.5,129.5
1,January,MI,YX,Carrier,27.0,26.0,2166.0,2166.0,0.9629629629629629,80.22222222222223,80.22222222222223
1,January,MI,YX,Late Aircraft,28.0,27.0,2246.0,2246.0,0.9642857142857143,80.21428571428571,80.21428571428571
1,January,MI,YX,NAS,52.0,47.0,1992.0,1992.0,0.9038461538461539,38.30769230769231,38.30769230769231
1,January,MI,YX,No Delay,406.0,0.0,398.0,0.0,0.0,0.9802955665024631,0.0
1,January,MI,YX,Weather,16.0,16.0,2853.0,2853.0,1.0,178.3125,178.3125
1,January,MN,9E,Carrier,35.0,34.0,3392.0,3392.0,0.9714285714285714,96.91428571428571,96.91428571428571
1,January,MN,9E,Late Aircraft,50.0,49.0,4275.0,4275.0,0.98,85.5,85.5
1,January,MN,9E,NAS,47.0,44.0,1354.0,1354.0,0.9361702127659575,28.80851063829787,28.80851063829787
1,January,MN,9E,No Delay,631.0,0.0,734.0,0.0,0.0,1.1632329635499208,0.0
1,January,MN,9E,Weather,11.0,10.0,3738.0,3738.0,0.9090909090909091,339.8181818181818,339.8181818181818
1,January,MN,AA,Carrier,15.0,14.0,1982.0,1982.0,0.9333333333333333,132.13333333333333,132.13333333333333
1,January,MN,AA,Late Aircraft,34.0,34.0,3000.0,3000.0,1.0,88.23529411764706,88.23529411764706
1,January,MN,AA,NAS,40.0,38.0,1724.0,1724.0,0.95,43.1,43.1
1,January,MN,AA,No Delay,223.0,0.0,270.0,0.0,0.0,1.210762331838565,0.0
1,January,MN,AA,Weather,1.0,1.0,234.0,234.0,1.0,234.0,234.0
1,January,MN,AS,Carrier,5.0,5.0,453.0,453.0,1.0,90.6,90.6
1,January,MN,AS,Late Aircraft,1.0,1.0,27.0,27.0,1.0,27.0,27.0
1,January,MN,AS,NAS,1.0,1.0,16.0,16.0,1.0,16.0,16.0
1,January,MN,AS,No Delay,51.0,0.0,36.0,0.0,0.0,0.7058823529411765,0.0
1,January,MN,AS,Weather,1.0,1.0,21.0,21.0,1.0,21.0,21.0
1,January,MN,B6,Carrier,7.0,7.0,3385.0,3385.0,1.0,483.57142857142856,483.57142857142856
1,January,MN,B6,Late Aircraft,3.0,3.0,238.0,238.0,1.0,79.33333333333333,79.33333333333333
1,January,MN,B6,NAS,2.0,2.0,161.0,161.0,1.0,80.5,80.5
1,January,MN,B6,No Delay,19.0,0.0,0.0,0.0,0.0,0.0,0.0
1,January,MN,DL,Carrier,346.0,338.0,23945.0,23945.0,0.976878612716763,69.20520231213872,69.20520231213872
1,January,MN,DL,Late Aircraft,143.0,139.0,8981.0,8981.0,0.972027972027972,62.80419580419581,62.80419580419581
1,January,MN,DL,NAS,240.0,225.0,9797.0,9797.0,0.9375,40.82083333333333,40.82083333333333
1,January,MN,DL,No Delay,4034.0,0.0,4232.0,0.0,0.0,1.0490827962320277,0.0
1,January,MN,DL,Weather,29.0,29.0,5968.0,5968.0,1.0,205.79310344827587,205.79310344827587
1,January,MN,F9,Carrier,4.0,4.0,1070.0,1070.0,1.0,267.5,267.5
1,January,MN,F9,Late Aircraft,10.0,10.0,848.0,848.0,1.0,84.8,84.8
1,January,MN,F9,NAS,16.0,16.0,760.0,760.0,1.0,47.5,47.5
1,January,MN,F9,No Delay,76.0,0.0,82.0,0.0,0.0,1.0789473684210527,0.0
1,January,MN,G4,Carrier,1.0,1.0,64.0,64.0,1.0,64.0,64.0
