month,month_name,origin_state_abbr,operating_airline,origin_airport,flights,cancelled_flights,on_time_flights,dep_delayed_any,dep_delayed_15,dep_delayed_30,dep_delayed_60,dep_delayed_120,arr_delayed_any,arr_delayed_15,arr_delayed_30,arr_delayed_60,arr_delayed_120,sum_departure_delay_min,sum_arrival_delay_min,sum_total_delay_min,arr_delay_rate_any,dep_delay_rate_any,cancel_rate,avg_arrival_delay_min,avg_departure_delay_min,avg_total_delay_min
1,January,CA,DL,SNA,345.0,0.0,253.0,106.0,54.0,40.0,16.0,6.0,92.0,48.0,34.0,14.0,6.0,4242.0,3711.0,3437.0,0.26666666666666666,0.3072463768115942,0.0,10.756521739130434,12.295652173913043,9.96231884057971
1,January,CA,F9,ONT,179.0,1.0,137.0,38.0,27.0,19.0,11.0,5.0,41.0,31.0,17.0,11.0,6.0,2635.0,2718.0,2644.0,0.22905027932960895,0.2122905027932961,0.00558659217877095,15.184357541899441,14.720670391061452,14.77094972067039
1,January,CA,F9,SAN,220.0,0.0,162.0,50.0,32.0,23.0,13.0,7.0,58.0,38.0,21.0,14.0,6.0,2509.0,2643.0,2527.0,0.2636363636363636,0.22727272727272727,0.0,12.013636363636364,11.404545454545454,11.486363636363636
1,January,CA,F9,SFO,195.0,1.0,107.0,85.0,57.0,45.0,21.0,11.0,87.0,58.0,40.0,20.0,13.0,6773.0,6719.0,6502.0,0.4461538461538462,0.4358974358974359,0.005128205128205128,34.45641025641026,34.733333333333334,33.343589743589746
1,January,CA,F9,SMF,19.0,0.0,13.0,6.0,3.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,243.0,265.0,226.0,0.3157894736842105,0.3157894736842105,0.0,13.947368421052632,12.789473684210526,11.894736842105264
1,January,CA,F9,SNA,96.0,0.0,66.0,31.0,22.0,18.0,8.0,5.0,30.0,23.0,16.0,8.0,5.0,2795.0,2742.0,2690.0,0.3125,0.3229166666666667,0.0,28.5625,29.114583333333332,28.020833333333332
1,January,CA,G4,FAT,39.0,0.0,22.0,10.0,8.0,6.0,4.0,1.0,17.0,11.0,6.0,4.0,1.0,515.0,574.0,535.0,0.4358974358974359,0.2564102564102564,0.0,14.717948717948717,13.205128205128204,13.717948717948717
1,January,CA,G4,LAX,55.0,1.0,26.0,19.0,13.0,12.0,8.0,5.0,28.0,17.0,11.0,8.0,5.0,1394.0,1533.0,1467.0,0.509090909090909,0.34545454545454546,0.01818181818181818,27.87272727272727,25.345454545454544,26.672727272727272
1,January,CA,G4,MRY,9.0,0.0,2.0,7.0,3.0,1.0,1.0,1.0,7.0,5.0,2.0,1.0,1.0,363.0,418.0,398.0,0.7777777777777778,0.7777777777777778,0.0,46.44444444444444,40.333333333333336,44.22222222222222
1,January,CA,G4,OAK,5.0,0.0,2.0,3.0,2.0,2.0,2.0,0.0,3.0,3.0,3.0,2.0,0.0,154.0,176.0,176.0,0.6,0.6,0.0,35.2,30.8,35.2
1,January,CA,G4,PSP,9.0,0.0,5.0,3.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,221.0,256.0,245.0,0.4444444444444444,0.3333333333333333,0.0,28.444444444444443,24.555555555555557,27.22222222222222
1,January,CA,G4,SAN,10.0,0.0,6.0,4.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,87.0,67.0,56.0,0.4,0.4,0.0,6.7,8.7,5.6
1,January,CA,G4,SNA,95.0,3.0,57.0,33.0,23.0,17.0,12.0,6.0,35.0,23.0,18.0,12.0,5.0,4295.0,4291.0,4204.0,0.3684210526315789,0.3473684210526316,0.031578947368421054,45.16842105263158,45.21052631578947,44.252631578947366
1,January,CA,HA,LAX,188.0,3.0,77.0,72.0,23.0,14.0,8.0,4.0,108.0,55.0,21.0,8.0,4.0,2066.0,3035.0,2647.0,0.574468085106383,0.3829787234042553,0.015957446808510637,16.143617021276597,10.98936170212766,14.079787234042554
1,January,CA,HA,LGB,31.0,0.0,5.0,13.0,6.0,3.0,0.0,0.0,26.0,12.0,7.0,2.0,0.0,232.0,553.0,447.0,0.8387096774193549,0.41935483870967744,0.0,17.838709677419356,7.483870967741935,14.419354838709678
1,January,CA,HA,OAK,88.0,3.0,39.0,12.0,7.0,3.0,2.0,2.0,46.0,22.0,9.0,4.0,2.0,487.0,1095.0,918.0,0.5227272727272727,0.13636363636363635,0.03409090909090909,12.443181818181818,5.534090909090909,10.431818181818182
1,January,CA,HA,ONT,32.0,1.0,9.0,15.0,7.0,4.0,2.0,2.0,22.0,12.0,5.0,4.0,2.0,1329.0,1535.0,1456.0,0.6875,0.46875,0.03125,47.96875,41.53125,45.5
1,January,CA,HA,SAN,58.0,0.0,23.0,34.0,17.0,11.0,4.0,1.0,35.0,23.0,16.0,6.0,1.0,930.0,1184.0,1067.0,0.603448275862069,0.5862068965517241,0.0,20.413793103448278,16.03448275862069,18.396551724137932
1,January,CA,HA,SFO,64.0,4.0,21.0,15.0,5.0,5.0,3.0,2.0,39.0,23.0,9.0,3.0,2.0,453.0,1073.0,967.0,0.609375,0.234375,0.0625,16.765625,7.078125,15.109375
1,January,CA,HA,SJC,49.0,1.0,26.0,12.0,5.0,2.0,1.0,0.0,22.0,13.0,1.0,1.0,0.0,214.0,368.0,325.0,0.4489795918367347,0.24489795918367346,0.02040816326530612,7.510204081632653,4.36734693877551,6.63265306122449
1,January,CA,HA,SMF,62.0,2.0,18.0,26.0,12.0,9.0,2.0,1.0,42.0,27.0,8.0,4.0,1.0,630.0,1101.0,1006.0,0.6774193548387096,0.41935483870967744,0.03225806451612903,17.758064516129032,10.161290322580646,16.225806451612904
1,January,CA,MQ,MRY,23.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,191.0,208.0,205.0,0.13043478260869565,0.043478260869565216,0.043478260869565216,9.043478260869565,8.304347826086957,8.91304347826087
1,January,CA,MQ,ONT,7.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,29.0,25.0,23.0,0.2857142857142857,0.14285714285714285,0.0,3.5714285714285716,4.142857142857143,3.2857142857142856
1,January,CA,MQ,PSP,31.0,0.0,15.0,15.0,11.0,6.0,3.0,1.0,16.0,9.0,7.0,3.0,1.0,578.0,596.0,547.0,0.5161290322580645,0.4838709677419355,0.0,19.225806451612904,18.64516129032258,17.64516129032258
1,January,CA,MQ,SBP,23.0,0.0,19.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,366.0,348.0,333.0,0.17391304347826086,0.17391304347826086,0.0,15.130434782608695,15.91304347826087,14.478260869565217
1,January,CA,MQ,SFO,14.0,0.0,8.0,9.0,6.0,4.0,2.0,0.0,6.0,5.0,4.0,2.0,0.0,356.0,266.0,263.0,0.42857142857142855,0.6428571428571429,0.0,19.0,25.428571428571427,18.785714285714285
1,January,CA,MQ,SJC,15.0,0.0,11.0,5.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,70.0,39.0,18.0,0.26666666666666666,0.3333333333333333,0.0,2.6,4.666666666666667,1.2
1,January,CA,MQ,SMF,43.0,0.0,29.0,16.0,11.0,8.0,6.0,0.0,14.0,12.0,8.0,4.0,0.0,715.0,674.0,661.0,0.32558139534883723,0.37209302325581395,0.0,15.674418604651162,16.627906976744185,15.372093023255815
1,January,CA,NK,BUR,78.0,2.0,57.0,29.0,9.0,9.0,3.0,1.0,19.0,11.0,8.0,3.0,1.0,703.0,647.0,590.0,0.24358974358974358,0.3717948717948718,0.02564102564102564,8.294871794871796,9.012820512820513,7.564102564102564
1,January,CA,NK,LAX,922.0,14.0,633.0,274.0,156.0,102.0,41.0,17.0,275.0,155.0,95.0,38.0,17.0,9673.0,9081.0,8349.0,0.2982646420824295,0.29718004338394793,0.015184381778741865,9.849240780911062,10.491323210412148,9.05531453362256
1,January,CA,NK,OAK,172.0,2.0,125.0,52.0,26.0,16.0,7.0,1.0,45.0,24.0,14.0,6.0,1.0,2029.0,1870.0,1756.0,0.2616279069767442,0.3023255813953488,0.011627906976744186,10.872093023255815,11.796511627906977,10.209302325581396
1,January,CA,NK,SAN,157.0,0.0,132.0,29.0,10.0,7.0,2.0,2.0,25.0,11.0,6.0,2.0,2.0,684.0,642.0,585.0,0.1592356687898089,0.18471337579617833,0.0,4.089171974522293,4.356687898089172,3.7261146496815285
1,January,CA,NK,SJC,92.0,0.0,64.0,31.0,20.0,10.0,7.0,5.0,28.0,15.0,8.0,6.0,3.0,1430.0,1210.0,1135.0,0.30434782608695654,0.33695652173913043,0.0,13.152173913043478,15.543478260869565,12.33695652173913
1,January,CA,NK,SMF,110.0,0.0,86.0,28.0,15.0,13.0,9.0,4.0,24.0,15.0,10.0,9.0,6.0,1784.0,1685.0,1643.0,0.21818181818181817,0.2545454545454545,0.0,15.318181818181818,16.21818181818182,14.936363636363636
1,January,CA,NK,SNA,102.0,1.0,78.0,30.0,12.0,5.0,3.0,2.0,23.0,8.0,5.0,3.0,2.0,865.0,783.0,693.0,0.22549019607843138,0.29411764705882354,0.00980392156862745,7.676470588235294,8.480392156862745,6.794117647058823
1,January,CA,OO,BUR,411.0,1.0,244.0,121.0,75.0,52.0,22.0,9.0,166.0,107.0,58.0,23.0,8.0,5363.0,6189.0,5825.0,0.40389294403892945,0.2944038929440389,0.0024330900243309003,15.058394160583942,13.048661800486618,14.172749391727494
1,January,CA,OO,FAT,481.0,1.0,341.0,120.0,77.0,56.0,32.0,11.0,139.0,80.0,55.0,27.0,12.0,5739.0,5530.0,5196.0,0.288981288981289,0.2494802494802495,0.002079002079002079,11.496881496881496,11.931392931392931,10.802494802494802
1,January,CA,OO,LAX,3271.0,27.0,2227.0,695.0,382.0,249.0,131.0,40.0,1017.0,495.0,309.0,142.0,41.0,29158.0,32761.0,29461.0,0.31091409354937327,0.21247324977071233,0.008254356465912565,10.015591562213391,8.91409354937328,9.006725771935187
1,January,CA,OO,LGB,62.0,0.0,45.0,14.0,7.0,5.0,4.0,1.0,17.0,6.0,5.0,4.0,1.0,672.0,609.0,555.0,0.27419354838709675,0.22580645161290322,0.0,9.82258064516129,10.838709677419354,8.951612903225806
1,January,CA,OO,MRY,244.0,0.0,190.0,54.0,30.0,19.0,14.0,7.0,54.0,27.0,19.0,10.0,7.0,2475.0,2355.0,2196.0,0.22131147540983606,0.22131147540983606,0.0,9.651639344262295,10.14344262295082,9.0
1,January,CA,OO,OAK,163.0,2.0,109.0,38.0,27.0,17.0,12.0,4.0,52.0,28.0,16.0,12.0,3.0,2109.0,2067.0,1916.0,0.31901840490797545,0.2331288343558282,0.012269938650306749,12.680981595092025,12.938650306748466,11.754601226993865
1,January,CA,OO,ONT,156.0,0.0,111.0,38.0,31.0,25.0,17.0,5.0,45.0,32.0,26.0,14.0,4.0,2292.0,2396.0,2298.0,0.28846153846153844,0.24358974358974358,0.0,15.35897435897436,14.692307692307692,14.73076923076923
1,January,CA,OO,PSP,454.0,1.0,293.0,99.0,67.0,50.0,24.0,11.0,160.0,85.0,56.0,28.0,11.0,5131.0,6001.0,5533.0,0.3524229074889868,0.21806167400881057,0.0022026431718061676,13.21806167400881,11.301762114537445,12.187224669603523
1,January,CA,OO,SAN,952.0,2.0,617.0,251.0,160.0,98.0,55.0,21.0,333.0,182.0,110.0,55.0,20.0,9912.0,11130.0,10232.0,0.34978991596638653,0.26365546218487396,0.0021008403361344537,11.691176470588236,10.411764705882353,10.747899159663865
1,January,CA,OO,SBA,117.0,0.0,79.0,18.0,11.0,9.0,6.0,4.0,38.0,22.0,12.0,6.0,3.0,1049.0,1376.0,1280.0,0.3247863247863248,0.15384615384615385,0.0,11.760683760683762,8.965811965811966,10.94017094017094
1,January,CA,OO,SBP,258.0,1.0,174.0,55.0,39.0,31.0,17.0,9.0,83.0,47.0,34.0,17.0,9.0,3693.0,4188.0,3996.0,0.32170542635658916,0.2131782945736434,0.003875968992248062,16.232558139534884,14.313953488372093,15.488372093023257
1,January,CA,OO,SFO,2949.0,18.0,1887.0,1024.0,587.0,396.0,235.0,82.0,1044.0,584.0,372.0,223.0,76.0,45307.0,42929.0,39900.0,0.3540183112919634,0.3472363513055273,0.006103763987792472,14.557138012885725,15.363513055272973,13.53001017293998
1,January,CA,OO,SJC,649.0,6.0,483.0,126.0,67.0,50.0,26.0,10.0,160.0,91.0,49.0,24.0,11.0,5393.0,5731.0,5258.0,0.2465331278890601,0.1941448382126348,0.009244992295839754,8.830508474576272,8.309707241910631,8.101694915254237
1,January,CA,OO,SMF,709.0,3.0,535.0,159.0,97.0,71.0,40.0,14.0,171.0,99.0,60.0,32.0,15.0,7272.0,6858.0,6380.0,0.24118476727785615,0.22425952045133993,0.004231311706629055,9.67277856135402,10.25669957686883,8.998589562764456
1,January,CA,OO,SNA,331.0,0.0,192.0,93.0,60.0,48.0,29.0,9.0,139.0,89.0,64.0,27.0,9.0,4988.0,6079.0,5817.0,0.4199395770392749,0.2809667673716012,0.0,18.365558912386707,15.069486404833837,17.574018126888216
1,January,CA,UA,BUR,40.0,2.0,23.0,18.0,7.0,4.0,4.0,2.0,15.0,10.0,5.0,4.0,2.0,700.0,733.0,706.0,0.375,0.45,0.05,18.325,17.5,17.65
1,January,CA,UA,FAT,24.0,0.0,18.0,12.0,2.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,106.0,61.0,41.0,0.25,0.5,0.0,2.5416666666666665,4.416666666666667,1.7083333333333333
1,January,CA,UA,LAX,1983.0,237.0,1180.0,575.0,303.0,215.0,132.0,59.0,566.0,318.0,196.0,119.0,53.0,27885.0,26138.0,24480.0,0.2854261220373172,0.28996469994957136,0.11951588502269289,13.181038830055472,14.062027231467473,12.344931921331316
1,January,CA,UA,ONT,62.0,0.0,48.0,19.0,10.0,7.0,3.0,2.0,14.0,7.0,6.0,2.0,2.0,794.0,631.0,584.0,0.22580645161290322,0.3064516129032258,0.0,10.17741935483871,12.806451612903226,9.419354838709678
1,January,CA,UA,PSP,163.0,3.0,113.0,58.0,36.0,25.0,18.0,9.0,47.0,31.0,23.0,15.0,8.0,3205.0,2836.0,2736.0,0.2883435582822086,0.3558282208588957,0.018404907975460124,17.39877300613497,19.662576687116566,16.78527607361963
1,January,CA,UA,SAN,748.0,114.0,468.0,171.0,84.0,65.0,30.0,14.0,166.0,96.0,63.0,28.0,12.0,9493.0,9443.0,8988.0,0.22192513368983957,0.2286096256684492,0.15240641711229946,12.62433155080214,12.691176470588236,12.016042780748663
1,January,CA,UA,SBA,124.0,3.0,70.0,43.0,33.0,26.0,13.0,8.0,51.0,31.0,23.0,12.0,7.0,3194.0,3079.0,2941.0,0.4112903225806452,0.3467741935483871,0.024193548387096774,24.830645161290324,25.758064516129032,23.717741935483872
1,January,CA,UA,SBP,31.0,0.0,29.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,88.0,88.0,88.0,0.06451612903225806,0.06451612903225806,0.0,2.838709677419355,2.838709677419355,2.838709677419355
1,January,CA,UA,SFO,3565.0,331.0,2057.0,1405.0,715.0,468.0,267.0,108.0,1177.0,656.0,426.0,232.0,94.0,54629.0,48235.0,44719.0,0.3301542776998597,0.394109396914446,0.09284712482468443,13.53015427769986,15.323702664796635,12.54389901823282
1,January,CA,UA,SJC,146.0,5.0,107.0,31.0,19.0,13.0,7.0,2.0,34.0,18.0,12.0,5.0,2.0,1113.0,1053.0,936.0,0.2328767123287671,0.21232876712328766,0.03424657534246575,7.212328767123288,7.623287671232877,6.410958904109589
1,January,CA,UA,SMF,234.0,16.0,176.0,47.0,20.0,12.0,9.0,4.0,42.0,18.0,13.0,10.0,4.0,1964.0,1919.0,1793.0,0.1794871794871795,0.20085470085470086,0.06837606837606838,8.2008547008547,8.393162393162394,7.662393162393163
1,January,CA,UA,SNA,496.0,8.0,394.0,80.0,39.0,28.0,17.0,7.0,94.0,38.0,27.0,16.0,7.0,4764.0,3541.0,3198.0,0.18951612903225806,0.16129032258064516,0.016129032258064516,7.139112903225806,9.60483870967742,6.44758064516129
1,January,CA,WN,BUR,1483.0,19.0,1057.0,427.0,217.0,133.0,70.0,13.0,407.0,203.0,123.0,58.0,13.0,12359.0,11244.0,10001.0,0.2744436952124073,0.28792987188132163,0.012811867835468645,7.581928523263655,8.33378287255563,6.743762643290627
1,January,CA,WN,FAT,118.0,0.0,74.0,57.0,27.0,17.0,6.0,3.0,44.0,29.0,13.0,8.0,3.0,1672.0,1542.0,1442.0,0.3728813559322034,0.4830508474576271,0.0,13.067796610169491,14.169491525423728,12.220338983050848
1,January,CA,WN,LAX,2097.0,30.0,1069.0,1019.0,458.0,255.0,109.0,25.0,998.0,506.0,269.0,107.0,29.0,25280.0,26056.0,22803.0,0.4759179780639008,0.485932284215546,0.01430615164520744,12.425369575584169,12.055317119694802,10.874105865522175
1,January,CA,WN,LGB,1366.0,25.0,887.0,485.0,231.0,130.0,64.0,16.0,454.0,228.0,122.0,58.0,18.0,12819.0,12557.0,11118.0,0.3323572474377745,0.35505124450951686,0.018301610541727673,9.192532942898975,9.38433382137628,8.13909224011713
1,January,CA,WN,OAK,2993.0,38.0,1883.0,1303.0,604.0,315.0,119.0,27.0,1072.0,521.0,293.0,96.0,26.0,30443.0,26640.0,22992.0,0.3581690611426662,0.43534914801202806,0.01269629134647511,8.900768459739393,10.171399933177414,7.6819244904777815
1,January,CA,WN,ONT,890.0,9.0,632.0,332.0,134.0,84.0,43.0,15.0,249.0,116.0,78.0,39.0,16.0,8838.0,7689.0,6905.0,0.2797752808988764,0.37303370786516854,0.010112359550561797,8.639325842696628,9.930337078651686,7.758426966292135
1,January,CA,WN,PSP,276.0,0.0,179.0,90.0,46.0,28.0,14.0,6.0,97.0,48.0,30.0,12.0,6.0,2769.0,2842.0,2539.0,0.35144927536231885,0.32608695652173914,0.0,10.297101449275363,10.032608695652174,9.19927536231884
1,January,CA,WN,SAN,2711.0,38.0,1607.0,1180.0,533.0,299.0,130.0,32.0,1066.0,501.0,301.0,122.0,31.0,28755.0,27665.0,23941.0,0.3932128365916636,0.4352637403172261,0.014016967908520842,10.204721504979712,10.606787163408336,8.83105864994467
1,January,CA,WN,SBA,177.0,2.0,128.0,43.0,20.0,12.0,8.0,1.0,47.0,20.0,14.0,5.0,1.0,1127.0,1171.0,985.0,0.2655367231638418,0.24293785310734464,0.011299435028248588,6.6158192090395485,6.367231638418079,5.564971751412429
1,January,CA,WN,SFO,586.0,3.0,276.0,367.0,218.0,129.0,41.0,8.0,307.0,188.0,100.0,33.0,6.0,10436.0,8656.0,7815.0,0.5238907849829352,0.6262798634812287,0.005119453924914676,14.771331058020477,17.808873720136518,13.33617747440273
1,January,CA,WN,SJC,2390.0,20.0,1662.0,836.0,414.0,222.0,87.0,18.0,708.0,371.0,212.0,85.0,18.0,20811.0,18958.0,16661.0,0.29623430962343095,0.3497907949790795,0.008368200836820083,7.932217573221758,8.707531380753139,6.97112970711297
1,January,CA,WN,SMF,2374.0,24.0,1608.0,934.0,403.0,224.0,93.0,24.0,742.0,348.0,191.0,77.0,18.0,21583.0,18451.0,16050.0,0.3125526537489469,0.3934288121314238,0.010109519797809604,7.772114574557708,9.091406908171862,6.760741364785173
1,January,CA,WN,SNA,1254.0,13.0,823.0,517.0,245.0,143.0,43.0,8.0,418.0,217.0,115.0,41.0,9.0,12167.0,10423.0,9152.0,0.3333333333333333,0.41228070175438597,0.01036682615629984,8.311802232854864,9.702551834130782,7.298245614035087
1,January,CO,AA,COS,91.0,0.0,37.0,33.0,26.0,22.0,14.0,7.0,54.0,34.0,24.0,13.0,7.0,2823.0,3058.0,2919.0,0.5934065934065934,0.3626373626373626,0.0,33.604395604395606,31.021978021978022,32.07692307692308
1,January,CO,AA,DEN,688.0,10.0,362.0,295.0,181.0,129.0,73.0,33.0,316.0,216.0,136.0,77.0,35.0,15593.0,16435.0,15749.0,0.45930232558139533,0.42877906976744184,0.014534883720930232,23.888081395348838,22.664244186046513,22.890988372093023
1,January,CO,AS,DEN,126.0,16.0,66.0,57.0,32.0,22.0,13.0,3.0,44.0,28.0,19.0,11.0,4.0,2110.0,1862.0,1744.0,0.3492063492063492,0.4523809523809524,0.12698412698412698,14.777777777777779,16.746031746031747,13.841269841269842
1,January,CO,B6,DEN,96.0,0.0,43.0,45.0,32.0,25.0,13.0,6.0,53.0,36.0,26.0,13.0,6.0,2366.0,2566.0,2454.0,0.5520833333333334,0.46875,0.0,26.729166666666668,24.645833333333332,25.5625
1,January,CO,DL,COS,31.0,0.0,21.0,8.0,4.0,2.0,1.0,1.0,10.0,6.0,2.0,1.0,0.0,743.0,227.0,198.0,0.3225806451612903,0.25806451612903225,0.0,7.32258064516129,23.967741935483872,6.387096774193548
1,January,CO,DL,DEN,1002.0,0.0,662.0,374.0,184.0,108.0,44.0,20.0,340.0,174.0,100.0,46.0,18.0,12200.0,11843.0,10719.0,0.3393213572854291,0.37325349301397204,0.0,11.81936127744511,12.17564870259481,10.697604790419161
1,January,CO,F9,DEN,1467.0,11.0,919.0,520.0,332.0,221.0,122.0,53.0,537.0,325.0,223.0,112.0,47.0,23462.0,22503.0,21112.0,0.3660531697341513,0.35446489434219497,0.007498295841854124,15.339468302658487,15.993183367416496,14.391274710293116
1,January,CO,G4,DEN,25.0,2.0,13.0,10.0,6.0,4.0,2.0,1.0,10.0,5.0,4.0,2.0,1.0,398.0,357.0,322.0,0.4,0.4,0.08,14.28,15.92,12.88
1,January,CO,MQ,COS,7.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,43.0,36.0,34.0,0.42857142857142855,0.5714285714285714,0.0,5.142857142857143,6.142857142857143,4.857142857142857
1,January,CO,NK,DEN,36.0,0.0,11.0,29.0,20.0,17.0,5.0,1.0,25.0,17.0,12.0,4.0,1.0,1625.0,1506.0,1451.0,0.6944444444444444,0.8055555555555556,0.0,41.833333333333336,45.138888888888886,40.30555555555556
1,January,CO,OO,ASE,971.0,107.0,451.0,429.0,313.0,229.0,131.0,52.0,413.0,294.0,210.0,118.0,54.0,30118.0,28740.0,27931.0,0.4253347064881565,0.44181256436663235,0.1101956745623069,29.598352214212152,31.01750772399588,28.76519052523172
1,January,CO,OO,COS,359.0,4.0,232.0,85.0,56.0,44.0,30.0,17.0,123.0,61.0,46.0,31.0,16.0,7580.0,7941.0,7479.0,0.3426183844011142,0.23676880222841226,0.011142061281337047,22.119777158774372,21.114206128133706,20.832869080779943
1,January,CO,OO,DEN,3942.0,134.0,2454.0,1334.0,811.0,592.0,365.0,163.0,1354.0,834.0,569.0,332.0,153.0,79849.0,77847.0,74384.0,0.343480466768138,0.33840690005073565,0.033992897006595635,19.748097412480973,20.255961440892946,18.86960933536276
1,January,CO,UA,COS,58.0,1.0,36.0,12.0,11.0,7.0,4.0,2.0,21.0,13.0,8.0,5.0,2.0,924.0,1088.0,1042.0,0.3620689655172414,0.20689655172413793,0.017241379310344827,18.75862068965517,15.931034482758621,17.96551724137931
1,January,CO,UA,DEN,7906.0,537.0,4482.0,3407.0,1753.0,1212.0,712.0,250.0,2887.0,1681.0,1143.0,642.0,228.0,137878.0,128157.0,120604.0,0.36516569693903367,0.43093852770048063,0.0679230963824943,16.210093599797624,17.43966607639767,15.254743232987604
1,January,CO,WN,COS,410.0,8.0,247.0,162.0,72.0,36.0,16.0,4.0,155.0,73.0,36.0,15.0,3.0,3675.0,3610.0,3078.0,0.3780487804878049,0.3951219512195122,0.01951219512195122,8.804878048780488,8.963414634146341,7.507317073170731
1,January,CO,WN,DEN,8073.0,281.0,3617.0,5248.0,2947.0,1624.0,576.0,105.0,4175.0,2484.0,1462.0,551.0,107.0,142356.0,124121.0,112307.0,0.5171559519385607,0.6500681283289979,0.03480738263346959,15.374829679177505,17.633593459680416,13.911433172302738
1,January,CT,9E,BDL,53.0,3.0,27.0,23.0,14.0,9.0,5.0,3.0,23.0,17.0,11.0,8.0,2.0,932.0,1084.0,1037.0,0.4339622641509434,0.4339622641509434,0.05660377358490566,20.452830188679247,17.58490566037736,19.566037735849058
1,January,CT,AA,BDL,216.0,6.0,108.0,98.0,43.0,25.0,13.0,6.0,102.0,57.0,37.0,14.0,5.0,5783.0,6390.0,6067.0,0.4722222222222222,0.4537037037037037,0.027777777777777776,29.583333333333332,26.77314814814815,28.087962962962962
1,January,CT,B6,BDL,282.0,12.0,147.0,95.0,49.0,32.0,17.0,7.0,123.0,74.0,45.0,21.0,6.0,3310.0,4395.0,4020.0,0.43617021276595747,0.33687943262411346,0.0425531914893617,15.585106382978724,11.73758865248227,14.25531914893617
1,January,CT,DL,BDL,262.0,2.0,166.0,92.0,46.0,29.0,15.0,8.0,94.0,60.0,35.0,15.0,8.0,3261.0,3697.0,3495.0,0.35877862595419846,0.3511450381679389,0.007633587786259542,14.110687022900763,12.446564885496183,13.33969465648855
1,January,CT,F9,BDL,76.0,2.0,17.0,42.0,32.0,28.0,14.0,5.0,57.0,47.0,38.0,21.0,8.0,4456.0,5589.0,5530.0,0.75,0.5526315789473685,0.02631578947368421,73.53947368421052,58.63157894736842,72.76315789473684
1,January,CT,MQ,BDL,62.0,5.0,31.0,25.0,12.0,6.0,3.0,1.0,26.0,17.0,11.0,6.0,2.0,785.0,1006.0,949.0,0.41935483870967744,0.4032258064516129,0.08064516129032258,16.225806451612904,12.661290322580646,15.306451612903226
1,January,CT,NK,BDL,28.0,1.0,12.0,13.0,8.0,5.0,4.0,3.0,15.0,10.0,9.0,4.0,4.0,1067.0,1309.0,1284.0,0.5357142857142857,0.4642857142857143,0.03571428571428571,46.75,38.107142857142854,45.857142857142854
1,January,CT,OH,BDL,153.0,9.0,89.0,47.0,37.0,26.0,22.0,12.0,55.0,41.0,30.0,24.0,12.0,5767.0,6240.0,6140.0,0.35947712418300654,0.30718954248366015,0.058823529411764705,40.78431372549019,37.69281045751634,40.130718954248366
1,January,CT,OO,BDL,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,84.0,87.0,87.0,1.0,1.0,0.0,87.0,84.0,87.0
1,January,CT,UA,BDL,120.0,12.0,65.0,34.0,16.0,6.0,5.0,4.0,43.0,16.0,10.0,7.0,4.0,1472.0,1580.0,1413.0,0.35833333333333334,0.2833333333333333,0.1,13.166666666666666,12.266666666666667,11.775
1,January,CT,WN,BDL,316.0,10.0,173.0,159.0,75.0,40.0,22.0,11.0,133.0,70.0,44.0,21.0,13.0,5197.0,5377.0,4946.0,0.4208860759493671,0.5031645569620253,0.03164556962025317,17.015822784810126,16.446202531645568,15.651898734177216
1,January,CT,YX,BDL,33.0,0.0,27.0,6.0,4.0,4.0,4.0,1.0,6.0,6.0,4.0,4.0,1.0,382.0,422.0,422.0,0.18181818181818182,0.18181818181818182,0.0,12.787878787878787,11.575757575757576,12.787878787878787
1,January,FL,9E,ECP,24.0,0.0,11.0,13.0,11.0,8.0,6.0,2.0,13.0,10.0,9.0,6.0,2.0,959.0,990.0,963.0,0.5416666666666666,0.5416666666666666,0.0,41.25,39.958333333333336,40.125
1,January,FL,9E,EYW,34.0,0.0,19.0,12.0,10.0,7.0,6.0,4.0,15.0,10.0,8.0,5.0,3.0,849.0,858.0,813.0,0.4411764705882353,0.35294117647058826,0.0,25.235294117647058,24.970588235294116,23.91176470588235
1,January,FL,9E,FLL,14.0,0.0,6.0,9.0,6.0,4.0,1.0,0.0,8.0,8.0,5.0,2.0,0.0,312.0,330.0,330.0,0.5714285714285714,0.6428571428571429,0.0,23.571428571428573,22.285714285714285,23.571428571428573
